3.942099999999999937e+00 2.009712967564583966e-02 0.000000000000000000e+00 1.525883521352657327e-02
3.926900000000000279e+00 2.007690956513382211e-02 0.000000000000000000e+00 1.494831327511974596e-02
3.912199999999999900e+00 2.010158437590383804e-02 0.000000000000000000e+00 1.495212924574825311e-02
3.896999999999999797e+00 2.012812048341479365e-02 0.000000000000000000e+00 1.520023124724116659e-02
3.881800000000000139e+00 2.013517540773627698e-02 0.000000000000000000e+00 1.494829622588689580e-02
3.867100000000000204e+00 2.007747991608310398e-02 0.000000000000000000e+00 1.495215665742487612e-02
3.851900000000000102e+00 2.014095286422270745e-02 0.000000000000000000e+00 1.520023669414748667e-02
3.836700000000000443e+00 2.015724604015411286e-02 0.000000000000000000e+00 1.494827883641756776e-02
3.822000000000000064e+00 2.015400823150668638e-02 0.000000000000000000e+00 1.470021745883901866e-02
3.807299999999999685e+00 2.013839062449279335e-02 0.000000000000000000e+00 1.495219410089333040e-02
3.792100000000000026e+00 2.017803215137579237e-02 0.000000000000000000e+00 1.520024421828635938e-02
3.776899999999999480e+00 2.010753580883771138e-02 0.000000000000000000e+00 1.494825523725892315e-02
3.762199999999999989e+00 2.016830117881483406e-02 0.000000000000000000e+00 1.495222320339990862e-02
3.746999999999999886e+00 2.016511754791603522e-02 0.000000000000000000e+00 1.520025013273095318e-02
3.731799999999999784e+00 2.014678236620859320e-02 0.000000000000000000e+00 1.494823701727681156e-02
3.717100000000000293e+00 2.011248443286076451e-02 0.000000000000000000e+00 1.495225308091329558e-02
3.701900000000000190e+00 2.016278810256982162e-02 0.000000000000000000e+00 1.520025626466084412e-02
3.686700000000000088e+00 2.019839413444606338e-02 0.000000000000000000e+00 1.494821842248216480e-02
3.672000000000000597e+00 2.023593557786890901e-02 0.000000000000000000e+00 1.470023558824580176e-02
3.657300000000000217e+00 2.019272247675167956e-02 0.000000000000000000e+00 1.495229394530259680e-02
3.642100000000000115e+00 2.025503613172528750e-02 0.000000000000000000e+00 1.520026474916309940e-02
3.626900000000000013e+00 2.024872715348914609e-02 0.000000000000000000e+00 1.494819316957845222e-02
3.612200000000000077e+00 2.030210259844007770e-02 0.000000000000000000e+00 1.490190368327693957e-02
3.597100000000000630e+00 2.027940711193074522e-02 0.000000000000000000e+00 1.515068994145149853e-02
3.581900000000000084e+00 2.032917122629097906e-02 0.000000000000000000e+00 1.494817370242670571e-02
3.567200000000000593e+00 2.031854067664114194e-02 0.000000000000000000e+00 1.495235836383591345e-02
3.552000000000000046e+00 2.038831827784767445e-02 0.000000000000000000e+00 1.514984908633574753e-02
3.536900000000000155e+00 2.036537475272809372e-02 0.000000000000000000e+00 1.489857942787726000e-02
3.522199999999999775e+00 2.041089785621563735e-02 0.000000000000000000e+00 1.495239189715681129e-02
3.507000000000000117e+00 2.038586116410457533e-02 0.000000000000000000e+00 1.514985073163736123e-02
3.491899999999999782e+00 2.053743764419389828e-02 0.000000000000000000e+00 1.489856457312609128e-02
3.477199999999999847e+00 2.055001586212602122e-02 0.000000000000000000e+00 1.490198782817064166e-02
3.462099999999999955e+00 2.049163463220043599e-02 0.000000000000000000e+00 1.515072773479178049e-02
3.446899999999999853e+00 2.050046920570595260e-02 0.000000000000000000e+00 1.494811277729814550e-02
3.432199999999999918e+00 2.052621965084842903e-02 0.000000000000000000e+00 1.490201752878050380e-02
3.417100000000000026e+00 2.060603792950290239e-02 0.000000000000000000e+00 1.510029486548899146e-02
3.402000000000000135e+00 2.058572753809073327e-02 0.000000000000000000e+00 1.489853400051724744e-02
3.387300000000000200e+00 2.053277611265346900e-02 0.000000000000000000e+00 1.490204804754321696e-02
3.372199999999999864e+00 2.048731542062289662e-02 0.000000000000000000e+00 1.515075507744131737e-02
3.357000000000000206e+00 2.061299107306028069e-02 0.000000000000000000e+00 1.514985725905049554e-02
3.341899999999999871e+00 2.061361529511783128e-02 0.000000000000000000e+00 1.510030828529386644e-02
3.326799999999999979e+00 2.074045924648786066e-02 0.000000000000000000e+00 1.489850747020322018e-02
3.312100000000000044e+00 2.071076367197724824e-02 0.000000000000000000e+00 1.490210124938540909e-02
3.297000000000000153e+00 2.054354654528512888e-02 0.000000000000000000e+00 1.510031673937685566e-02
3.281900000000000261e+00 2.056588096390398954e-02 0.000000000000000000e+00 1.484804180167607728e-02
3.267300000000000093e+00 2.054598280653215439e-02 0.000000000000000000e+00 1.485257964153229200e-02
3.252200000000000202e+00 2.053124620581224524e-02 0.000000000000000000e+00 1.510032552602382644e-02
3.237099999999999866e+00 2.064673469287648527e-02 0.000000000000000000e+00 1.515079988776373010e-02
3.221900000000000208e+00 2.054847603937224459e-02 0.000000000000000000e+00 1.514986475419411588e-02
3.206799999999999873e+00 2.079299481539220729e-02 0.000000000000000000e+00 1.484800323184516310e-02
3.192200000000000149e+00 2.061004894058656584e-02 0.000000000000000000e+00 1.485264772844445066e-02
3.177099999999999813e+00 2.066543597859828163e-02 0.000000000000000000e+00 1.504986400803135643e-02
3.162099999999999689e+00 2.063134369030477505e-02 0.000000000000000000e+00 1.505081691467225445e-02
3.146999999999999797e+00 2.066550377325978086e-02 0.000000000000000000e+00 1.510034765409978483e-02
3.131899999999999906e+00 2.057245050784077545e-02 0.000000000000000000e+00 1.510035101458586000e-02
3.116800000000000015e+00 2.069837314872723794e-02 0.000000000000000000e+00 1.510035442403472906e-02
3.101700000000000124e+00 2.067693824249280596e-02 0.000000000000000000e+00 1.479747431211271731e-02
3.087200000000000166e+00 2.063837866638695839e-02 0.000000000000000000e+00 1.480321709060236635e-02
3.072099999999999831e+00 2.062448452325852874e-02 0.000000000000000000e+00 1.510036481327837674e-02
3.056999999999999940e+00 2.071291449226212930e-02 0.000000000000000000e+00 1.504987245391805305e-02
3.041999999999999815e+00 2.074958411926300372e-02 0.000000000000000000e+00 1.505086316152849310e-02
3.026899999999999924e+00 2.078745844814681651e-02 0.000000000000000000e+00 1.504987484888746160e-02
3.011899999999999800e+00 2.077786083565335770e-02 0.000000000000000000e+00 1.500037205183600043e-02
2.996900000000000119e+00 2.071839160023503101e-02 0.000000000000000000e+00 1.505088177956729473e-02
2.981799999999999784e+00 2.078353829241987721e-02 0.000000000000000000e+00 1.504987866838646687e-02
2.966800000000000104e+00 2.079121675330833363e-02 0.000000000000000000e+00 1.474787894259129740e-02
2.952300000000000146e+00 2.079353770249980568e-02 0.000000000000000000e+00 1.480338037603908322e-02
2.937199999999999811e+00 2.081712867880873910e-02 0.000000000000000000e+00 1.504988273603200845e-02
2.922200000000000131e+00 2.083645862785555095e-02 0.000000000000000000e+00 1.500039524405649520e-02
2.907200000000000006e+00 2.089671670978717269e-02 0.000000000000000000e+00 1.500039933329243465e-02
2.892199999999999882e+00 2.081909987601554893e-02 0.000000000000000000e+00 1.500040348632060427e-02
2.877200000000000202e+00 2.080120612571239799e-02 0.000000000000000000e+00 1.500040770447490582e-02
2.862200000000000077e+00 2.081405310427984767e-02 0.000000000000000000e+00 1.500041198912303517e-02
2.847199999999999953e+00 2.092740946283635356e-02 0.000000000000000000e+00 1.500041634167156683e-02
2.832199999999999829e+00 2.090187540649924430e-02 0.000000000000000000e+00 1.500042076356145927e-02
2.817200000000000149e+00 2.095378989787154145e-02 0.000000000000000000e+00 1.520260102142912892e-02
2.801800000000000068e+00 2.091418410568684355e-02 0.000000000000000000e+00 1.519827744356420582e-02
2.786799999999999944e+00 2.090042376811819883e-02 0.000000000000000000e+00 1.494989377953454338e-02
2.771900000000000031e+00 2.093713776028406984e-02 0.000000000000000000e+00 1.495097427889528416e-02
2.756899999999999906e+00 2.090158961845545171e-02 0.000000000000000000e+00 1.494989734420286952e-02
2.741999999999999993e+00 2.094992719746113091e-02 0.000000000000000000e+00 1.495098969797563869e-02
2.726999999999999869e+00 2.089770044555686740e-02 0.000000000000000000e+00 1.494990109160689550e-02
2.712099999999999955e+00 2.097501809023265620e-02 0.000000000000000000e+00 1.495100556394916846e-02
2.697099999999999831e+00 2.097936847410024688e-02 0.000000000000000000e+00 1.494990503134129359e-02
2.682199999999999918e+00 2.094974761376739922e-02 0.000000000000000000e+00 1.515330810792545058e-02
2.666799999999999837e+00 2.091837604690149899e-02 0.000000000000000000e+00 1.514764869048594066e-02
2.651899999999999924e+00 2.079656686002637200e-02 0.000000000000000000e+00 1.490047039016069268e-02
2.637000000000000011e+00 2.085897831468635708e-02 0.000000000000000000e+00 1.490047572109660760e-02
2.622100000000000097e+00 2.082744863460222334e-02 0.000000000000000000e+00 1.490048114317287127e-02
2.607200000000000184e+00 2.079940553351776120e-02 0.000000000000000000e+00 1.515341759856912718e-02
2.591800000000000104e+00 2.082467806671031013e-02 0.000000000000000000e+00 1.514759521006195375e-02
2.576900000000000190e+00 2.083349228807113845e-02 0.000000000000000000e+00 1.484991687695312070e-02
2.562100000000000044e+00 2.080640298615343137e-02 0.000000000000000000e+00 1.485107854513556189e-02
2.547200000000000131e+00 2.083192886477651037e-02 0.000000000000000000e+00 1.490050985604618114e-02
2.532300000000000217e+00 2.080371371683359047e-02 0.000000000000000000e+00 1.510292256359652488e-02
2.516999999999999904e+00 2.072357084989259052e-02 0.000000000000000000e+00 1.509814390670758365e-02
2.502099999999999991e+00 2.071062006669061387e-02 0.000000000000000000e+00 1.484992957525791725e-02
2.487299999999999844e+00 2.066332410878692419e-02 0.000000000000000000e+00 1.505357706880584151e-02
