3.221900000000000208e+00 2.050245113835657412e-02 0.000000000000000000e+00 1.514986475419411588e-02
3.206799999999999873e+00 2.069354210533528096e-02 0.000000000000000000e+00 1.484800323184516310e-02
3.192200000000000149e+00 2.052494554201363466e-02 0.000000000000000000e+00 1.485264772844445066e-02
3.177099999999999813e+00 2.058272876611487792e-02 0.000000000000000000e+00 1.504986400803135643e-02
3.162099999999999689e+00 2.053629808687542496e-02 0.000000000000000000e+00 1.505081691467225445e-02
3.146999999999999797e+00 2.054425161315629952e-02 0.000000000000000000e+00 1.510034765409978483e-02
3.131899999999999906e+00 2.046306834774678715e-02 0.000000000000000000e+00 1.510035101458586000e-02
3.116800000000000015e+00 2.055947109298804018e-02 0.000000000000000000e+00 1.510035442403472906e-02
3.101700000000000124e+00 2.055124827360340148e-02 0.000000000000000000e+00 1.479747431211271731e-02
3.087200000000000166e+00 2.052133907711486960e-02 0.000000000000000000e+00 1.480321709060236635e-02
3.072099999999999831e+00 2.051381515097987218e-02 0.000000000000000000e+00 1.510036481327837674e-02
3.056999999999999940e+00 2.062108001802169521e-02 0.000000000000000000e+00 1.504987245391805305e-02
3.041999999999999815e+00 2.062819410291209798e-02 0.000000000000000000e+00 1.505086316152849310e-02
3.026899999999999924e+00 2.064669116684792263e-02 0.000000000000000000e+00 1.504987484888746160e-02
3.011899999999999800e+00 2.067527314410116945e-02 0.000000000000000000e+00 1.500037205183600043e-02
2.996900000000000119e+00 2.060845857834641554e-02 0.000000000000000000e+00 1.505088177956729473e-02
2.981799999999999784e+00 2.069441428126220228e-02 0.000000000000000000e+00 1.504987866838646687e-02
2.966800000000000104e+00 2.070027021891467436e-02 0.000000000000000000e+00 1.474787894259129740e-02
2.952300000000000146e+00 2.072328945555516194e-02 0.000000000000000000e+00 1.480338037603908322e-02
2.937199999999999811e+00 2.075498911080603595e-02 0.000000000000000000e+00 1.504988273603200845e-02
2.922200000000000131e+00 2.079446446801860859e-02 0.000000000000000000e+00 1.500039524405649520e-02
2.907200000000000006e+00 2.091107199275453118e-02 0.000000000000000000e+00 1.500039933329243465e-02
2.892199999999999882e+00 2.087612123289601940e-02 0.000000000000000000e+00 1.500040348632060427e-02
2.877200000000000202e+00 2.097086507860475638e-02 0.000000000000000000e+00 1.500040770447490582e-02
2.862200000000000077e+00 2.105499463097140408e-02 0.000000000000000000e+00 1.500041198912303517e-02
2.847199999999999953e+00 2.114745241220262681e-02 0.000000000000000000e+00 1.500041634167156683e-02
2.832199999999999829e+00 2.120981288838606066e-02 0.000000000000000000e+00 1.500042076356145927e-02
2.817200000000000149e+00 2.126149430504649732e-02 0.000000000000000000e+00 1.520260102142912892e-02
2.801800000000000068e+00 2.122111848235677667e-02 0.000000000000000000e+00 1.519827744356420582e-02
2.786799999999999944e+00 2.113194659267143144e-02 0.000000000000000000e+00 1.494989377953454338e-02
2.771900000000000031e+00 2.117491122104899620e-02 0.000000000000000000e+00 1.495097427889528416e-02
2.756899999999999906e+00 2.114618915357303897e-02 0.000000000000000000e+00 1.494989734420286952e-02
2.741999999999999993e+00 2.116848328356075309e-02 0.000000000000000000e+00 1.495098969797563869e-02
2.726999999999999869e+00 2.118409492418084350e-02 0.000000000000000000e+00 1.494990109160689550e-02
2.712099999999999955e+00 2.131637744942099441e-02 0.000000000000000000e+00 1.495100556394916846e-02
2.697099999999999831e+00 2.133933041731019345e-02 0.000000000000000000e+00 1.494990503134129359e-02
2.682199999999999918e+00 2.130064544928405440e-02 0.000000000000000000e+00 1.515330810792545058e-02
2.666799999999999837e+00 2.117898391752544643e-02 0.000000000000000000e+00 1.514764869048594066e-02
2.651899999999999924e+00 2.087643068951202177e-02 0.000000000000000000e+00 1.490047039016069268e-02
2.637000000000000011e+00 2.083294913282293312e-02 0.000000000000000000e+00 1.490047572109660760e-02
2.622100000000000097e+00 2.077600298242632607e-02 0.000000000000000000e+00 1.490048114317287127e-02
2.607200000000000184e+00 2.079981319258211031e-02 0.000000000000000000e+00 1.515341759856912718e-02
2.591800000000000104e+00 2.084322121570303041e-02 0.000000000000000000e+00 1.514759521006195375e-02
2.576900000000000190e+00 2.082793449944531083e-02 0.000000000000000000e+00 1.484991687695312070e-02
2.562100000000000044e+00 2.080195833715997589e-02 0.000000000000000000e+00 1.485107854513556189e-02
2.547200000000000131e+00 2.081281457054667133e-02 0.000000000000000000e+00 1.490050985604618114e-02
2.532300000000000217e+00 2.077210234608427991e-02 0.000000000000000000e+00 1.510292256359652488e-02
2.516999999999999904e+00 2.075133106030142144e-02 0.000000000000000000e+00 1.509814390670758365e-02
2.502099999999999991e+00 2.070384670815964001e-02 0.000000000000000000e+00 1.484992957525791725e-02
2.487299999999999844e+00 2.070015826735727496e-02 0.000000000000000000e+00 1.505357706880584151e-02
2.471999999999999975e+00 2.071590632370706037e-02 0.000000000000000000e+00 1.504751400667425111e-02
2.457199999999999829e+00 2.071102909662554323e-02 0.000000000000000000e+00 1.471139158576045478e-02
